entity_id,entity_type,timestamp,source_ip,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,label,hour_of_day,day_of_week,time_since_last_event_sec,ip_changed_flag,device_changed_flag,user_event_count_recent,ip_event_count_recent,entity_type_encoded,auth_method_encoded,resource_accessed_encoded,iso_score,predicted_class,risk_score
edg_508211a5,edge_device,2023-05-14 07:41:00,77.66.20.30,search/tags/explore,token,172.54227221246734,auth -> read -> exit,FW_v1.0_MAC_ac:27:99:53:7b:c7,normal,7,6,32340.0,0,0,3,0,0,3,874,0.01711513786707619,normal,99.99658
use_dea4ae17,user,2023-07-21 09:44:00,156.181.137.250,blog,token,104.4450799012696,auth -> read -> exit,Opera/8.19.(Windows NT 6.2; dz-BT) Presto/2.9.187 Version/12.00,normal,9,4,76320.0,1,0,14,0,2,3,169,0.009512343302558124,normal,99.99782
use_98af5cca,user,2023-06-21 17:27:00,88.142.180.63,wp-content/tags,token,105.84466136533486,auth -> read -> exit,"Mozilla/5.0 (iPad; CPU iPad OS 17_3 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/17.6v8876.0 Mobile/05G072 Safari/534.2",normal,17,2,226080.0,0,0,17,0,2,3,1138,0.04603180638810145,normal,99.99871
use_9261549d,user,2023-06-23 17:37:00,58.74.35.164,tag,biometric,131.28932489200062,auth -> read -> exit,Opera/8.74.(X11; Linux x86_64; mg-MG) Presto/2.9.175 Version/10.00,normal,17,4,51180.0,0,0,2,0,2,0,888,0.13180577580726033,normal,99.99733
use_13075157,user,2023-03-31 04:47:00,204.99.91.131,categories,password,67.78765577831845,auth -> read -> exit,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_1; rv:1.9.2.20) Gecko/3780-07-27 22:18:57 Firefox/3.8,normal,4,4,94980.0,0,0,16,0,2,2,263,0.13466281413332915,normal,99.99868
use_8acbbe09,user,2023-01-03 16:57:00,51.50.125.124,explore,token,71.80661039227283,auth -> read -> exit,Mozilla/5.0 (Windows NT 5.01; os-RU; rv:1.9.1.20) Gecko/3206-08-14 22:55:39 Firefox/3.8,normal,16,1,999999.0,1,1,4,0,2,3,447,0.08196673941449495,normal,99.99839
use_980cb95c,user,2023-02-16 06:40:00,67.29.131.74,explore,token,116.56582884603412,auth -> read -> exit,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/33.0.873.0 Safari/534.1",normal,6,3,103020.0,1,0,0,0,2,3,447,0.08370530904336276,normal,99.99453
use_186b2880,user,2023-01-12 07:31:00,201.230.64.246,search/wp-content,password,140.79316821789433,auth -> read -> exit,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/4.1),normal,7,3,12660.0,1,0,2,0,2,2,879,0.13241859070167739,normal,99.99833
edg_1d181ee9,edge_device,2023-06-03 02:30:00,191.61.104.45,posts/categories,biometric,154.35564170944696,auth -> read -> exit,FW_v3.0_MAC_74:37:e7:71:16:9a,normal,2,5,59340.0,0,0,2,0,0,0,718,0.03202132496203769,normal,99.997284
use_e5267a2b,user,2023-02-25 17:04:00,217.243.136.4,category,certificate,163.50261126527255,auth -> read -> exit,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; th-TH) AppleWebKit/532.15.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6532.15.2",normal,17,5,121260.0,0,0,2,0,2,1,360,0.1051284744233767,normal,99.998024
use_c6b6e4ad,user,2023-05-05 17:14:00,137.159.241.187,tag,biometric,68.31832555303933,auth -> read -> exit,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_3_5 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/18.5o2717.0 Mobile/99K799 Safari/534.1",normal,17,4,24060.0,1,0,15,0,2,0,888,0.0238487791179538,normal,99.997925
use_df0f06cb,user,2023-01-13 08:13:00,112.96.237.245,wp-content/search/list,certificate,111.11197669473354,auth -> read -> exit,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.1),normal,8,4,107520.0,0,0,15,0,2,1,1127,0.11330576018611815,normal,99.99782
use_69785221,user,2023-05-13 15:26:00,223.84.56.172,main,token,156.67035769403924,auth -> read -> exit,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/4.0),normal,15,5,216060.0,0,0,15,0,2,3,616,0.03669315494608416,normal,99.998726
ser_62dbc850,service_account,2023-01-24 09:04:00,199.191.244.141,app,password,159.85922484744694,auth -> read -> exit,FW_v1.0_MAC_08:a3:32:ab:4a:46,normal,9,1,33120.0,0,0,2,0,1,2,82,0.10267255354161986,normal,99.99862
use_ec170298,user,2023-01-06 11:00:26,178.181.85.71,/login,password,0.0,auth_failed,Mozilla/5.0 (Android 4.4.4; Mobile; rv:44.0) Gecko/44.0 Firefox/44.0,brute_force,11,4,2.0,1,0,28,0,2,2,0,0.1311268867183178,normal,99.999344
use_bd17c5e8,user,2023-02-16 23:46:00,209.53.58.56,category/posts/main,certificate,80.86231668598583,auth -> read -> exit,Opera/8.62.(Windows 98; Win 9x 4.90; fil-PH) Presto/2.9.183 Version/11.00,normal,23,3,298080.0,0,0,3,0,2,1,414,0.08533166363030009,normal,99.99782
use_793b4c32,user,2023-06-24 15:37:00,141.243.33.142,explore,password,101.8179246271081,auth -> read -> exit,Mozilla/5.0 (Android 7.0; Mobile; rv:67.0) Gecko/67.0 Firefox/67.0,normal,15,5,57780.0,0,0,2,0,2,2,447,0.07518640210999028,normal,99.99602
use_e5267a2b,user,2023-05-31 01:34:00,217.243.136.4,main/list/search,biometric,102.2553522878725,auth -> read -> exit,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; th-TH) AppleWebKit/532.15.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6532.15.2",normal,1,2,101760.0,0,0,2,0,2,0,658,0.07436672399728506,normal,99.99881
use_88ffbd40,user,2023-01-22 14:00:30,80.200.88.197,/login,password,0.0,auth_failed,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_7 rv:5.0; sv-FI) AppleWebKit/535.4.6 (KHTML, like Gecko) Version/4.0 Safari/535.4.6",credential_stuffing,14,6,7204.0,1,1,14,19,2,2,0,0.03129218361762087,normal,99.99307
use_a21150f9,user,2023-01-07 00:00:08,168.255.191.139,/login,password,0.0,auth_failed,Opera/8.65.(X11; Linux x86_64; ckb-IQ) Presto/2.9.187 Version/12.00,brute_force,0,5,2.0,1,0,14,0,2,2,0,0.14814208531826534,normal,99.99915
use_3dbc3093,user,2023-03-24 02:56:00,112.189.24.212,list/search/categories,password,90.75627367206478,auth -> read -> exit,Opera/9.99.(Windows NT 11.0; ff-SN) Presto/2.9.167 Version/12.00,normal,2,4,1620.0,1,0,0,0,2,2,589,0.129900215544836,normal,99.99944
use_28e213bc,user,2023-01-11 04:00:48,42.66.169.27,/login,password,0.0,auth_failed,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/531.1.7 (KHTML, like Gecko) Version/4.0 Safari/531.1.7",credential_stuffing,4,2,88368.0,1,1,14,19,2,2,0,0.12660539480297978,normal,99.995125
use_ec170298,user,2023-01-12 03:00:20,101.208.192.244,/login,password,0.0,auth_failed,Mozilla/5.0 (Android 4.4.4; Mobile; rv:44.0) Gecko/44.0 Firefox/44.0,brute_force,3,3,2.0,1,0,28,0,2,2,0,0.11416875716976116,normal,99.99701
use_793b4c32,user,2023-03-02 20:14:00,141.243.33.142,blog/posts,biometric,138.40415810075336,auth -> read -> exit,Mozilla/5.0 (Android 7.0; Mobile; rv:67.0) Gecko/67.0 Firefox/67.0,normal,20,3,160860.0,0,0,2,0,2,0,221,0.1596324287199442,normal,99.99906
edg_42c21797,edge_device,2023-02-23 06:42:00,7.87.51.44,main/search,certificate,157.5748718745,auth -> read -> exit,FW_v4.0_MAC_c2:c2:7d:ff:ac:83,normal,6,3,130980.0,0,0,1,0,0,1,675,0.1335767514582944,brute_force,99.97378
use_ab8ddeb4,user,2023-01-05 01:14:00,197.76.240.187,category/tag,biometric,128.69526792505405,auth -> read -> exit,Opera/9.24.(X11; Linux i686; nn-NO) Presto/2.9.170 Version/11.00,normal,1,3,999999.0,1,1,42,0,2,0,428,0.09191140969889816,normal,99.99925
use_fcd6bdca,user,2023-01-22 23:33:00,155.39.224.174,search/list/wp-content,certificate,144.2966796498335,auth -> read -> exit,Opera/9.83.(X11; Linux x86_64; crh-UA) Presto/2.9.172 Version/12.00,normal,23,6,37560.0,0,0,1,0,2,1,839,0.1507256950413276,normal,99.99922
use_b758588d,user,2023-03-06 19:25:00,115.200.170.232,main/tags,biometric,123.04687270510824,auth -> read -> exit,Opera/8.19.(Windows NT 10.0; bo-CN) Presto/2.9.174 Version/12.00,normal,19,0,37140.0,1,0,1,0,2,0,689,0.06941883706258811,normal,99.99858
use_1497d658,user,2023-02-16 01:57:00,155.166.91.143,search/search/main,biometric,196.24859540156376,auth -> read -> exit,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_2 rv:6.0; az-AZ) AppleWebKit/535.2.7 (KHTML, like Gecko) Version/5.0.5 Safari/535.2.7",normal,1,3,1740.0,0,0,1,0,2,0,858,0.015280991411802503,normal,99.99854
use_fcd6bdca,user,2023-03-31 00:44:00,155.39.224.174,search/list/wp-content,biometric,67.9928931473564,auth -> read -> exit,Opera/9.83.(X11; Linux x86_64; crh-UA) Presto/2.9.172 Version/12.00,normal,0,4,386340.0,0,0,1,0,2,0,839,0.14835077015044162,normal,99.99776
edg_3da06476,edge_device,2023-04-15 11:24:00,100.45.43.170,app,biometric,124.3209270593768,auth -> read -> exit,FW_v3.0_MAC_d8:90:fd:f0:92:04,normal,11,5,26640.0,1,0,15,0,0,0,82,0.11741308840709197,brute_force,99.972946
use_f1578470,user,2023-01-30 23:28:00,56.245.138.142,wp-content,token,58.04750861231038,auth -> read -> exit,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; as-IN) AppleWebKit/532.32.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6532.32.2",normal,23,0,258180.0,0,0,17,0,2,3,1070,0.0795853654337399,normal,99.99938
use_98af5cca,user,2023-03-21 07:28:00,88.142.180.63,wp-content/tags,biometric,91.60306444416555,auth -> read -> exit,"Mozilla/5.0 (iPad; CPU iPad OS 17_3 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/17.6v8876.0 Mobile/05G072 Safari/534.2",normal,7,1,67920.0,0,0,17,0,2,0,1138,0.1465893664445974,normal,99.999405
edg_3acb43a3,edge_device,2023-06-28 16:22:00,117.137.222.203,category,token,146.79152955412073,auth -> read -> exit,FW_v1.0_MAC_3c:60:39:10:d6:08,normal,16,2,355560.0,0,0,1,0,0,3,360,0.05934764940515869,credential_stuffing,99.975136
use_186b2880,user,2023-01-25 15:09:00,97.31.249.30,blog,password,125.88394377071722,auth -> read -> exit,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/4.1),normal,15,2,86902.0,1,1,2,0,2,2,169,0.1248247302244328,normal,99.998344
use_6a5943ce,user,2023-01-21 04:00:22,213.29.249.145,/login,password,0.0,auth_failed,Opera/8.15.(Windows NT 11.0; aa-ET) Presto/2.9.166 Version/12.00,brute_force,4,5,2.0,1,0,33,0,2,2,0,0.14980454056765008,normal,99.999306
edg_3e49fd09,edge_device,2023-05-15 18:04:00,28.208.124.32,app/list/blog,token,163.7231384811131,auth -> read -> exit,FW_v1.0_MAC_86:71:aa:56:27:3a,normal,18,0,201840.0,0,0,1,0,0,3,121,0.12075761109187555,brute_force,99.95054
use_c32d4526,user,2023-03-28 08:25:00,53.191.175.238,explore/wp-content,biometric,118.8752768482554,auth -> read -> exit,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/534.5.2 (KHTML, like Gecko) Version/4.0.1 Safari/534.5.2",normal,8,1,148320.0,0,0,1,0,2,0,530,0.12375384509472315,normal,99.99902
use_44945e09,user,2023-06-18 02:33:00,187.189.84.230,main/main,biometric,71.94434118345671,auth -> read -> exit,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/532.28.1 (KHTML, like Gecko) Version/4.0.3 Safari/532.28.1",normal,2,6,45660.0,0,0,0,0,2,0,662,0.11926587649758047,normal,99.9971
use_a55871e3,user,2023-01-13 11:46:00,203.13.253.202,tag/explore,biometric,135.03282509819536,auth -> read -> exit,Opera/8.32.(Windows 98; wal-ET) Presto/2.9.180 Version/11.00,normal,11,4,85535.0,1,1,15,0,2,0,921,0.13237630175950688,normal,99.999214
use_871854c1,user,2023-01-13 05:28:00,195.64.237.1,main/posts/tag,biometric,117.28400153087516,auth -> read -> exit,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/3.1),normal,5,4,61500.0,0,0,0,0,2,0,673,0.14548882336211078,normal,99.99877
use_e623a689,user,2023-06-07 06:00:00,204.81.180.103,wp-content/wp-content,certificate,169.71032201776293,auth -> read -> exit,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_4) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/23.0.889.0 Safari/533.2",normal,6,2,481920.0,1,0,0,0,2,1,1146,0.09175527671017858,normal,99.99917
edg_143a9aff,edge_device,2023-04-08 22:52:00,57.252.90.99,categories/explore,certificate,153.45751479845342,auth -> read -> exit,FW_v1.0_MAC_66:73:99:29:10:2f,normal,22,5,173160.0,0,0,0,0,0,1,295,-0.05779330420972928,impossible_travel,99.48284
edg_9ea556aa,edge_device,2023-05-18 13:48:00,159.217.199.187,main/tag/search,biometric,162.78702774239292,auth -> read -> exit,FW_v4.0_MAC_12:82:04:ee:93:50,normal,13,3,327900.0,0,0,15,0,0,0,687,0.13641982915510897,normal,99.999146
use_aca5e2fd,user,2023-03-20 01:40:00,192.119.104.219,categories,token,58.29341209735276,auth -> read -> exit,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_1) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/53.0.859.0 Safari/533.2",normal,1,0,392880.0,0,0,30,0,2,3,263,0.0976073716139873,normal,99.99902
use_dea4ae17,user,2023-01-12 07:19:00,92.45.250.26,blog,password,199.8954705035947,auth -> read -> exit,Opera/8.19.(Windows NT 6.2; dz-BT) Presto/2.9.187 Version/12.00,normal,7,3,127800.0,0,0,14,0,2,2,169,0.16934427111269562,normal,99.99883
use_43e42caf,user,2023-05-12 09:49:00,86.86.41.38,search,certificate,143.59435556882391,auth -> read -> exit,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/4.1),normal,9,4,16800.0,0,0,0,0,2,1,796,0.04716759058365849,normal,99.998924
ser_62dbc850,service_account,2023-04-20 00:35:00,199.191.244.141,posts/blog,certificate,151.39945082525338,auth -> read -> exit,FW_v1.0_MAC_08:a3:32:ab:4a:46,normal,0,3,77100.0,0,0,2,0,1,1,712,0.030670099926825012,credential_stuffing,99.979454
use_c958e75e,user,2023-07-17 02:45:00,6.237.70.182,categories/search/main,biometric,153.7159948707578,auth -> read -> exit,Opera/8.38.(X11; Linux x86_64; ky-KG) Presto/2.9.174 Version/10.00,normal,2,0,42480.0,0,0,2,0,2,0,336,0.13021341158275002,normal,99.999146
use_8acbbe09,user,2023-06-09 15:24:00,51.50.125.124,explore/main/main,password,52.90064540337853,auth -> read -> exit,Mozilla/5.0 (Windows NT 5.01; os-RU; rv:1.9.1.20) Gecko/3206-08-14 22:55:39 Firefox/3.8,normal,15,4,186000.0,0,0,4,0,2,2,495,0.1186197389338004,normal,99.9989
use_75366b9f,user,2023-01-29 17:36:00,169.125.207.96,main/wp-content,biometric,78.84770612209483,auth -> read -> exit,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/4.1),normal,17,6,101100.0,1,0,0,0,2,0,697,0.14811559180868972,normal,99.99909
use_69785221,user,2023-04-06 19:00:00,173.150.166.157,main,token,134.3604354195281,auth -> read -> exit,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/4.0),normal,19,3,227160.0,1,0,15,0,2,3,616,0.062022354696285475,normal,99.99903
use_6e595ed3,user,2023-07-05 00:40:00,58.79.127.239,list/app,password,122.94323324823708,auth -> read -> exit,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/30.0.859.0 Safari/531.1",normal,0,2,203520.0,0,0,2,0,2,2,538,0.06183592170035446,normal,99.99943
use_3b33f3d8,user,2023-08-02 10:07:00,41.199.143.184,wp-content/category/search,biometric,105.59225137427502,auth -> read -> exit,Opera/8.83.(Windows 95; gd-GB) Presto/2.9.172 Version/12.00,normal,10,2,2880.0,0,0,0,0,2,0,1099,0.04628019402174055,normal,99.99894
ser_8d5288f1,service_account,2023-02-25 10:40:00,55.37.7.60,wp-content/app/tags,biometric,107.33784344730913,auth -> read -> exit,FW_v1.0_MAC_46:94:28:77:33:c2,normal,10,5,341880.0,0,0,2,0,1,0,1079,0.08637545116202688,normal,99.99835
use_44945e09,user,2023-06-20 16:18:00,187.189.84.230,posts/app/blog,biometric,172.94621131357528,auth -> read -> exit,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/532.28.1 (KHTML, like Gecko) Version/4.0.3 Safari/532.28.1",normal,16,1,75780.0,1,0,0,0,2,0,706,0.08558107239911189,normal,99.99911
edg_951c25d5,edge_device,2023-01-23 08:32:00,176.93.174.121,tags/blog,token,119.1950446887282,auth -> read -> exit,FW_v3.0_MAC_66:1f:3c:ee:9d:51,normal,8,0,102688.0,1,1,29,0,0,3,993,0.13429344672592236,normal,99.99591
use_8e4c3ab5,user,2023-06-26 13:37:00,27.5.114.61,blog/posts/search,token,156.37821159874466,auth -> read -> exit,Opera/9.40.(Windows 98; Win 9x 4.90; ka-GE) Presto/2.9.165 Version/12.00,normal,13,0,138300.0,0,0,0,0,2,3,227,0.14675308655203873,normal,99.9978
use_88ffbd40,user,2023-02-04 02:13:00,132.252.56.207,categories,password,116.98572838284883,auth -> read -> exit,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_5; rv:1.9.4.20) Gecko/4597-03-14 19:06:43 Firefox/3.8,normal,2,5,60840.0,1,0,14,0,2,2,263,0.08322000874455615,normal,99.99909
use_e623a689,user,2023-03-15 15:39:00,204.81.180.103,wp-content/wp-content,password,132.55543677471164,auth -> read -> exit,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_4) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/23.0.889.0 Safari/533.2",normal,15,2,319260.0,0,0,0,0,2,2,1146,0.08676887847939452,normal,99.99896
ser_fc48f615,service_account,2023-05-14 22:49:00,211.12.21.165,categories,certificate,125.66011342529995,auth -> read -> exit,FW_v1.0_MAC_24:1e:8d:40:43:7f,normal,22,6,447720.0,0,0,0,0,1,1,263,0.1268209087312973,normal,99.99939
use_8e4c3ab5,user,2023-08-02 01:33:00,27.5.114.61,blog/posts/search,token,153.02907187448795,auth -> read -> exit,Opera/9.40.(Windows 98; Win 9x 4.90; ka-GE) Presto/2.9.165 Version/12.00,normal,1,2,8520.0,0,0,0,0,2,3,227,0.15533572047732425,normal,99.99811
ser_4b943e30,service_account,2023-07-02 15:31:00,89.84.225.159,app/list,biometric,109.03746836699337,auth -> read -> exit,FW_v2.0_MAC_38:19:fe:92:75:b4,normal,15,6,164580.0,1,0,1,0,1,0,120,-0.013712185826708412,normal,99.70544
use_5037cd6b,user,2023-01-12 12:00:19,129.85.179.217,/login,password,0.0,auth_failed,"Mozilla/5.0 (Linux; Android 7.1) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/26.0.842.0 Safari/536.2",credential_stuffing,12,3,151197.0,1,1,15,19,2,2,0,0.07574037279947743,normal,99.99828
use_f7dc67e0,user,2023-03-11 12:51:00,93.26.22.230,list,token,105.28163297920042,auth -> read -> exit,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/4975-03-25 10:24:27 Firefox/3.8,normal,12,5,53940.0,0,0,2,0,2,3,537,0.09062344024898789,normal,99.9969
use_dea4ae17,user,2023-07-29 13:59:00,92.45.250.26,blog,token,84.32973959296007,auth -> read -> exit,Opera/8.19.(Windows NT 6.2; dz-BT) Presto/2.9.187 Version/12.00,normal,13,5,87480.0,0,0,14,0,2,3,169,0.13872689697888024,normal,99.99757
use_949077c2,user,2023-06-25 14:26:00,2.42.1.219,list/categories,biometric,150.32728696028232,auth -> read -> exit,Mozilla/5.0 (Windows NT 5.0; lzh-TW; rv:1.9.1.20) Gecko/3303-02-27 12:44:03 Firefox/3.6.2,normal,14,6,39120.0,0,0,1,0,2,0,549,0.08816620031989109,normal,99.99782
use_dd6ac7b8,user,2023-04-19 06:33:00,8.4.182.250,list/tag/app,biometric,111.32627109646496,auth -> read -> exit,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_7 rv:5.0; gd-GB) AppleWebKit/533.40.7 (KHTML, like Gecko) Version/5.0 Safari/533.40.7",normal,6,2,77460.0,0,0,0,0,2,0,595,0.04319919265916117,normal,99.994934
use_21ebfaa9,user,2023-04-10 20:38:00,91.149.43.27,app,certificate,179.38153414242905,auth -> read -> exit,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/39.0.849.0 Safari/531.0",normal,20,0,7980.0,0,0,1,0,2,1,82,0.05238284135558535,normal,99.9989
use_14c8b3b4,user,2023-03-29 23:50:00,106.199.240.183,app/app/tag,token,30.99740793777808,auth -> read -> exit,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_9 rv:3.0; yue-HK) AppleWebKit/534.19.1 (KHTML, like Gecko) Version/5.1 Safari/534.19.1",normal,23,2,29460.0,0,0,0,0,2,3,88,0.027778542642635684,normal,99.99875
use_5df06e8c,user,2023-07-27 03:07:00,49.214.13.158,main,certificate,145.453189393622,auth -> read -> exit,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_1) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/21.0.809.0 Safari/536.0",normal,3,3,11760.0,0,0,0,0,2,1,616,0.011993681264991563,normal,99.99006
use_df0f06cb,user,2023-04-15 10:53:00,112.96.237.245,wp-content/search/list,biometric,117.88098061044076,auth -> read -> exit,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.1),normal,10,5,223200.0,0,0,15,0,2,0,1127,0.09639126927646718,normal,99.99294
edg_562b0f79,edge_device,2023-01-08 14:00:09,111.129.174.229,/login,password,0.0,auth_failed,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/26.0.805.0 Safari/536.1",credential_stuffing,14,6,175209.0,1,1,0,19,0,2,0,0.0758931149490969,brute_force,99.98191
use_f2dcb12b,user,2023-04-16 01:55:00,164.149.116.58,blog/posts/tag,biometric,128.53271221355914,auth -> read -> exit,Opera/9.20.(Windows NT 6.1; se-NO) Presto/2.9.168 Version/10.00,normal,1,6,226620.0,1,0,15,0,2,0,228,0.10090016867778467,normal,99.99803
ser_fc48f615,service_account,2023-01-08 19:00:06,174.161.19.235,/login,password,0.0,auth_failed,Mozilla/5.0 (Windows NT 11.0; sid-ET; rv:1.9.1.20) Gecko/6322-06-20 07:03:48 Firefox/3.6.7,credential_stuffing,19,6,17947.0,1,1,0,19,1,2,0,0.13232813692613576,normal,99.999214
edg_07388ba4,edge_device,2023-01-13 22:00:10,80.87.174.175,/login,password,0.0,auth_failed,FW_v4.0_MAC_16:fc:9e:59:fb:13,brute_force,22,4,2.0,1,0,15,0,0,2,0,-0.05319167509120226,normal,99.97825
edg_42c21797,edge_device,2023-04-05 08:40:00,7.87.51.44,main/search,certificate,141.01786191831383,auth -> read -> exit,FW_v4.0_MAC_c2:c2:7d:ff:ac:83,normal,8,2,74820.0,0,0,1,0,0,1,675,-0.029550800560208534,normal,99.98178
edg_9ea556aa,edge_device,2023-02-20 14:09:00,159.217.199.187,main/category,certificate,143.3081010879455,auth -> read -> exit,FW_v4.0_MAC_12:82:04:ee:93:50,normal,14,0,175380.0,0,0,15,0,0,1,641,0.0630910348065099,normal,99.998566
use_46a56fe8,user,2023-06-09 09:33:00,62.253.165.84,tag,token,87.12022696746592,auth -> read -> exit,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/5.1),normal,9,4,155520.0,0,0,17,0,2,3,888,0.08053300263326019,normal,99.99851
use_a4364fcd,user,2023-04-19 13:42:00,184.120.15.168,wp-content/categories/tags,biometric,99.79102270708454,auth -> read -> exit,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_6) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/43.0.859.0 Safari/534.2",normal,13,2,24300.0,0,0,1,0,2,0,1094,0.09031048766342048,normal,99.996254
use_87623997,user,2023-02-08 00:41:00,78.64.142.118,tag/explore,token,141.93001880356445,auth -> read -> exit,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/5.1),normal,0,2,60840.0,1,0,1,0,2,3,921,0.06221760887364913,normal,99.99915
use_43e42caf,user,2023-05-29 07:01:00,86.86.41.38,search,biometric,69.57661125268045,auth -> read -> exit,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/4.1),normal,7,0,224760.0,0,0,0,0,2,0,796,0.057609025576351613,normal,99.995636
use_8ed8a80d,user,2023-05-01 14:19:00,142.37.98.78,category/tag,token,124.56187977460196,auth -> read -> exit,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; cmn-TW) AppleWebKit/535.10.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6535.10.3",normal,14,0,7140.0,0,0,3,0,2,3,428,0.10983445113690643,normal,99.99843
use_479d0cda,user,2023-04-30 15:00:00,158.76.76.51,tags,password,93.3659585898704,auth -> read -> exit,Opera/9.17.(X11; Linux i686; lo-LA) Presto/2.9.181 Version/11.00,normal,15,6,97440.0,1,0,29,0,2,2,984,0.10163764221570853,normal,99.9982
use_d2d33488,user,2023-06-18 05:14:00,212.91.33.182,blog/tag,biometric,137.97093840765285,auth -> read -> exit,Mozilla/5.0 (Android 4.2.2; Mobile; rv:35.0) Gecko/35.0 Firefox/35.0,normal,5,6,128160.0,0,0,0,0,2,0,240,0.1233159416443384,normal,99.99932
use_5129950d,user,2023-03-18 16:46:00,24.192.42.5,main/blog,biometric,45.95796737082914,auth -> read -> exit,Opera/9.20.(X11; Linux x86_64; lg-UG) Presto/2.9.169 Version/10.00,normal,16,5,82440.0,0,0,0,0,2,0,624,0.1478973498674881,normal,99.99784
use_f1578470,user,2023-01-18 03:00:12,39.52.87.130,/login,password,0.0,auth_failed,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; as-IN) AppleWebKit/532.32.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6532.32.2",brute_force,3,2,2.0,1,0,17,0,2,2,0,0.11301190064096839,normal,99.99887
use_6d39da75,user,2023-01-21 08:00:14,148.177.192.1,/login,password,0.0,auth_failed,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/3.0),brute_force,8,5,2.0,1,0,42,0,2,2,0,0.03138326823153481,normal,99.99776
use_6a5943ce,user,2023-04-01 15:35:00,17.216.250.204,tag/posts/blog,password,76.46688040599784,auth -> read -> exit,Opera/8.15.(Windows NT 11.0; aa-ET) Presto/2.9.166 Version/12.00,normal,15,5,192420.0,0,0,33,0,2,2,952,0.13230821632576462,normal,99.9986
